id,comment_text,lang,toxic
261,"Se ha renombrado esta cuenta como parte de la finalización de la cuenta de acceso unificada. Si esta cuenta le pertenece, entonces puede ingresar utilizando su nombre de usuario y contraseña anteriores para obtener más información. Si no le gusta el nuevo nombre de la cuenta, puede elegir el que desee con este formulario después de ingresar: . Keegan (WMF) (discusión) 09:52 21 abr 2015 (UTC)",es,0
262,"CONFINI: Confina a sud con i comuni di:Lago, Belmonte Calabro. a Ovest con i Comuni di: Longobardi, e Fiumefreddo Bruzio.",it,0
263,Da qui: #fffafa = snow. Mi sentirei di consigliarti di cambiare marca di cosmetici...   Civvì    (talk)  PS: il senapetto che c è adesso mi fa abbastanza schifo... #ffffff?,it,0
264,"Hola, que tal. No hemos tenido trato anteriormente, aunque aprovecho la ocasión para felicitarlo por una estupenda labor en esta discusión, su diligencia en argumentar válida y eficazmente los puntos discutidos, son dignos de reconocimiento. También, quisiera expresar mi desagrado con respecto a su reciente bloqueo, al cual considero totalmente injusto y sin ningún tipo de sustento, mas allá de WP:R3R. Sinceramente, lamento que por haber abierto la boca en niños tienen pene, y las niñas vagina vuestra discusión, usted haya tenido que   pagar por los platos rotos  . Saludos.    Aibdescalzo      (mailbox)   - 01:27 2 jun 2009 (UTC)",es,0
265,"Questo elenco mi sembra un po  una accozzaglia-elenco di personaggi collegati da un filo molto,    molto    sottile: che c entra l Imperatore d Etiopia (sotto governo italiano) con l impresario di fine Ottocenteo che, pur dando vita al lungo processo coloniale, tuttavia è legato solamente da una questione geografica? Insomma, personalmente sto integrando le informazioni utili nella voce Africa Orientale Italiana, dove la sezione sull amministrazione è anche meglio approfondita e spiegata. Consiglierei di fare altrettanto per gli altri territori citati nell elenco.      archeologo      ",it,0
266,"Llevo observándote... semanas o meses (ya ni me acuerdo) para ver qué fechorías de las tuyas haces cada día. Me he dado cuenta que casi nunca tienes iniciativa propia, siempre andas corrigiendo a los demás (la mayoría de las veces, sin motivos, sólo por el placer que te causa molestar o llevar la contraria a los demás), en vez de dedicarte a lo tuyo. ¿Por qué no te pones a crear artículos sobre las cientos de pedanías que faltan por hacer en Granada? Sería mucho más útil que molestar al personal. A mí me molestas, y mucho. Cada vez que leo  Macu  nosequé, 1º me acuerdo de la Macu de Aída (no sé por qué), y luego no puedo evitar resoplar cuando veo la clase de pollada has revertido. Es como pretender llamar a la sierra de la Contraviesa    Sierra Contraviesa   . ¡¿Para ti la Sierra de Cazorla, Segura y Las Villas se llama    Sierra Cazorla, Segura, Villas   ?! jejej Vete a dar la brasa a otro, por favor. 79.156.52.",es,0
267,"Peki ben de size en basitinden şunu sorayım o zaman. Sizce kaç kişi vektör, matris gibi terimleri ilk defa Vikipedi den okuyarak öğrenirken kaç kişi okullarda, dersanelerde bu kelimelerle ilk kez karşılaşıyordur? Sizce matematik dersi veren öğretmenlerden sizin kullandığınız kelimelerle ders anlatanların, Türkçeleştirilmemiş kelimelerle anlatanlara göre oranı nedir? Ayrıca şunu da belirtmeliyim, tdk yı açıp bakarsanız dizey kelimesinin karşılığında matris yazarken, matris kelimesinin de sözlükte yer aldığını görürsünüz. Yanisi, iki kelime de Türkçe sözlükte yer alır ve kullanılabilir durumdadır. Bu durumda Vikipedi de kullanılması gereken kelime seçilirken yaygın kullanıma bakılmalıdır. Söylemek istediğim bu. Kaldı ki kişisel görüşüm diye özellikle belirttiğim bir noktayı genel kabul haline getirmeye çalıştığımı nereden çıkardınız bilemiyorum. Ben sizin değişikliklerinizi geri alırken bu tartışma sayfasını gördüm ve geri alma işlemlerini o andan itibaren tartışma sonuçlanıncaya kadar bıraktım. Bence yaygın kullanım kalmalıdır ve bu durumda -söylediğiniz gibi- Türkçenin kurallarına hiçbir aykırılık yoktur. Bilimsel yöntem içinse söylediğinize katılmamakla birlikte, kendinizi doğrular bir kaynak gösterirseniz memnuniyetle okurum.–   h.çağrı      mesaj   ",tr,0
268,"Te entiendo, porque a mí me ocurre lo mismo ;oD, soy un vaguete de mucho cuidado y cuando veo la Wikiversidad y pienso en moverla a es.wikibooks y, que posiblemente en un futuro haya que moverla de nuevo a es.wikiversidad.org, y luego... menudo rollo. Si algún día me encuentro con ánimo la muevo, pero no ahora. ya veremos. Sueño con que alguien tome iniciativa en Wikiversidad para que me dé algo de oxígeno y coger impulso. Es bastante desconsolador ver que estoy trabajando en algo en lo que muy poca gente, o nadie pone interés...Javier ",es,0
269,Elinize sağlık güzel bir çalışma yapıyorsunuz. Umarım kaynak ekleyerek bunu güçlendirebilirsiniz. Yardımcı olması için:Vikipedi:Kaynak gösterme Ayrıntılı Bilgimesaj ,tr,0
270,"E invece non è ufficiale manco per niente, perché altrimenti anche il nome giapponese di Goldrake, ovvero Grendizer, diverrebbe  Gurendaizer . Quindi ora piantala, ignorante.",it,0
271,"I problemi sono tanti: la pagina non ci può stare, non è enciclopedica   idiota   lo dici a qualcun altro stai abusando di utenze multiple, le chiuderò tutte tranne una, puoi scegliere quale ti ho dato un giorno di blocco per gli insulti ed i reinserimenti, devi per forza evadere il blocco? Mi pare te lo sia meritato Vito (msg) ",it,0
272,"  ...El exduque de Sajonia-Coburgo-Gotha pasó sus últimos años apartado de la vida social. En 1953, iría a un cine local para ver la coronación de Isabel II.6​ Murió sin dinero y como un convicto criminal[cita requerida] en 1954, como el mayor de los dos nietos sobrevivientes varones de la reina Victoria...   pero con los huevos bien puestos. Demostró que era un príncipe, no un compadrito.",es,0
273,"Buenos días, Papafrita30: La traducción contiene una referencia a  los años setenta , que no está en el artículo original en inglés, y que no tiene mucho sentido en el párrafo en el que se incluye en relación con de Dion, que curiosamente nunca desarrolló su actividad en ninguna   década 70   (abrió en 1883 y cerró en 1932). En consecuencia, elimino la citada mención. Un cordial saludo: Wiki ",es,0
274,"zaten bu tür hareket edeceginiz biliyordum, o yüzden sizlere hep kaynakli kelimeler verdim, ve hatta www.ferheng.org veya www.wergerine.com Kürt enstitülerin motorlaridir, bunlari dil bilimciler yapiyor, lütfen saygili olunuz, be tablo ne kadar katki da bulunar bilir onu söyleniz..ama ras kere sevmedim hosum gitmedi, kabûl etmiyorum diye silmeyiniz.Alsace38 ",tr,0
275,"Sei una coccia di cazzo Sbazzone, finirai presto dentro una bara maledetto figlio di puttana, io ti ficco un pugnale tra i coglioni e ti faccio urlare come un cane maledetto, stronzo comunista!giudeo!Giandomenico Fracchia (msg) ",it,1
276,"Merhaba 88.226.47.70, Oluşturmuş olduğunuz Self-determinasyon adlı sayfa, Vikipedi nin hızlı silme kriterlerinden g2 uyarınca silinmeye aday gösterilmiştir. Sayfanın silinmeye neden aday gösterildiği ile ilgili daha fazla bilgi almak için, ilgili kriterde verilen açıklamaları okumanız önerilir. Bu uyarıyı gördüğünüzde sayfa silinmiş olabilir. Eğer sayfanızı bulamıyorsanız silme kayıtlarını kontrol edebilir ve sayfayı silen hizmetli ile irtibata geçebilirsiniz.    a[.]med     »»ileti   ",tr,0
277,"___________ a mi no me parece que informe de buena manera, casi todas las oraciones carecen de sentido, y meten chorradas amarillistas (¿rockeros occidentales drogadictos? ¡Por favor! Ya solo falta que dijese que Jimmy Hendrix era camello y que los Rolling Stones eran narcos colombianos)",es,0
278,"El término    vecindad    puede referirse: al    entorno   , en topología. Aparte (hoy) podemos ver que: Entorno (topología) (   entorno   ) es redirec. hacia Entorno (matemática). Fue un traslado se hizo: 12:07 19 abr 2011‎ ... (la única edición de Entorno (topología)) Lo que me interesa es (si es que es necesario encontrar esa referencia) que esta repetición mía, ayude para esa búsqueda. Otro tema diferente sería si se valorase que no es necesario encontrarla. ¡Ciao!. Pla y Grande ",es,0
279,"No, con mucho gusto, y no sólo fue en Carolina Rodríguez, sino también la consulta de borrado de Centro Internacional. Saludos. ::::::100 % Bogotano:::::: (A la orden...) 05:18 29 abr 2006 (CEST) De nada =) ",es,0
280,Mb16.jpg lisans sorunu 64px|left|Dosya telif problemi    Mb16.jpg    adlı dosyayı yüklediğiniz için teşekkürler. Ancak dosyanın tanım sayfasında telif statüsü hakkında yeterli bilgi bulunmamaktadır. Vikipedi telif haklarını çok ciddiye alır.     Lisans  ve  kaynak  bilgisi eksik olan dosyalar hızlı silme kriterleri gereğince işaretlendikten 7 gün sonra silinirler.    Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer dosyaları kontrol etmek için bu bağlantıyı tıklayınız. Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. Reality ,tr,0
281,"Haber3 Logo.jpeg lisans sorunu 64px|left|Dosya telif problemi    Haber3 Logo.jpeg    adlı dosyayı yüklediğiniz için teşekkürler. Ancak dosyanın tanım sayfasında telif statüsü hakkında yeterli bilgi bulunmamaktadır. Vikipedi telif haklarını çok ciddiye alır.     Lisans  ve  kaynak  bilgisi eksik olan dosyalar hızlı silme kriterleri gereğince işaretlendikten 7 gün sonra silinirler.    Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer dosyaları kontrol etmek için bu bağlantıyı tıklayınız. Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. Utku TanrıvereMesaj  :Dosya:Haber3 Logo.jpeg için adil kullanım gerekçesi    32px|left|⚠      Haber3 Logo.jpeg    adlı dosyayı yüklediğiniz için teşekkürler. Yüklediğiniz dosya adil kullanım politikasına uymak zorundadır, ancak bu politikaya nasıl uyduğunu gösteren bir açıklama veya gerekçe bulunmamaktadır. Dosya tanım sayfasına, kullanıldığı her madde için ayrı ayrı olacak şekilde bir    adil kullanım gerekçesi    yazmalısınız. Yüklediğiniz diğer dosyaları kontrol etmek için bu bağlantıyı tıklayınız.    Gerekçesi eksik olan adil kullanım dosyaları hızlı silme kriterleri gereğince bir hafta sonra silinirler.    Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. Utku TanrıvereMesaj ",tr,0
282,"Vabbè così arrivi proprio al vandalismo puro, dai. Già scrivi cazzate, così poi diventa palese. Vito (msg) ",it,1
283,"mi sa di una comunicata inutile, quello che mi stai facendo. pura lana caprina, come si suol dire. vabbè scriverò la sezione a mano, vorrà dire.  altro commento inutile al limite della provocazione. ma perchè fai così? non è vietato scrivere a mano la nuova sezione, stop. ",it,0
284,"povero, ti ho toccato Max. Se il mio è vandalismo, lo è altrettanto le baggianate sulla sua pagina. Come si fa a dire che è entrato nella storia del motociclismo per un mondiale superbike che è l ospizio del motociclismo?",it,0
285," ma cazzarola ! in una settimana via Castagna, via tu ... La Trippa non torna ((( che dire, ci sarà un po  meno allegria. In ogni caso buona real life e buon tutto.    Gregorovius    (Dite pure) ",it,0
286, Muchas gracias por las observaciones y más aun por pasarme el enlace de esa herramienta (¡no puedo creer que nunca la había visto!). ¡Saludos!,es,0
287,"Perdón, lo hice para diferenciar que solo diferentes usuarios. Mi intención era responder al primer usuario, el cual no firmó su comentario. ",es,0
288,"Merhaba 85.101.147.17, Oluşturmuş olduğunuz Mehmet tevfik göksu adlı sayfa, Vikipedi nin hızlı silme kriterlerinden g2 uyarınca silinmeye aday gösterilmiştir. Sayfanın silinmeye neden aday gösterildiği ile ilgili daha fazla bilgi almak için, ilgili kriterde verilen açıklamaları okumanız önerilir. Bu uyarıyı gördüğünüzde sayfa silinmiş olabilir. Eğer sayfanızı bulamıyorsanız silme kayıtlarını kontrol edebilir ve sayfayı silen hizmetli ile irtibata geçebilirsiniz. Σuphemia ",tr,0
289,Selam. Nasılsınız? Anime sevdiğinizi gördüm. Japoncanız varmış. Benim de. Hatta Anime otakuyum. Yardımcı olablirim. İyi çalışmalar. Takabeg ,tr,0
290,"Scusami tanto ma metto la voce in semplificata, come d uso (la voce NON è da C4, che infatti recita  contenuto palesemente non enciclopedico; pagine o immagini promozionali , non  voce che da un momento all altro si ritrova ad essere di poco al di fuori dei criteri   sufficienti   di enciclopedicità). ",it,0
291,bu saatten sonra istesemde müslüman olamam. o kadar zinanın üstüne allah bana lanet yağdırmıştır eminim.88.231.17.196 ,tr,1
292," Quell   avete rotto l anima  è il miglior prodotto della tua educazione, evidentemente. Fingi di non capire e t atteggi a vittima. Presenterò un appello all amministratore segnalando il tuo atteggiamento ostile e fintamente bonario, finalizzato solo a conseguire l obiettivo di fare pubblicità a corsi destinati a persone inadatte, incolte e spesso irresponsabili, come quelli che si fanno nella tua scuola. Con questo ho chiuso ogni dialogo pacato e non pacato. Complimenti per il curriculum. ",it,0
293,"Ciao Etienne, ho letto le tue osservazioni: per portare la pagina agli standard stavo pensando, dopo aver già ricollocato secondo voce tutti i capitoli, di posizionare le quattro sculture di Vulcania in elenco puntato (invece del sottotitolo) e di ridurre le due voci dedicate alle Chiese (per la principale, quella di San Giovanni, ho creato una voce ad hoc da poter wikilinkare). Altri suggerimenti? Per quanto riguarda la bibliografia, puoi vedere com è adesso?",it,0
294,Perchè cancelli le pagine da me create?? ho creato la pagina sul sarego calcio società per cui lavoro e le informazioni erano corrette perchè lai cancellata??????????????????????????? ci ho messo 2 ore per capire come funzione e un po alla volta ci stava riuscendo prima che tu (uno qualsiasi) me lai cancellata non mi sembra giusto!!!!!! CAZZO!!!!,it,1
295,"Vengo a reportar que Chikamatsu va en viento en popa y creo que en un par de días lo tenga listo. Con Kawakami (el samurai), he tomado la decisión de descartar la versión que tenía el texto antes de ser arreglado y tomar el articulo de la versión inglesa y las referencias japonesas (ya que no logro comprobar algunos hechos que mostraban la versión española). Otra cosa, he estado viendo que usuarios que no están participando en el concurso, están haciendo arreglos muy drásticos con artículos marcados del concurso (al menos de otros grupos), recomiendo al grupo a que marquen los artículos nuestros para vigilar.利用者:Taichi - (会話) 00:29 15 oct 2006 (CEST)",es,0
